NOMOR PARTAI,NAMA PARTAI,NOMOR URUT,NAMA CALEG,JENIS KELAMIN,PEROLEHAN SUARA,COUNTRY CODE,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated,PROVINSI,DAERAH PEMILIHAN
18,Partai Demokrasi Indonesia Perjuangan,2,"STERRA S. PIETERSZ, SH",,10051,ID,namsor_api_2.0.24,LATIN,633e19db-7578-44cc-b1b3-00426f3bebc8,"STERRA S. PIETERSZ, SH",male,-0.936440659,13.55390904,0.96822033,,
18,Partai Demokrasi Indonesia Perjuangan,3,COSMOS D.C. HUKUBUN,,7934,ID,namsor_api_2.0.24,LATIN,d032f45d-b838-45ab-ae06-9aa65984f15f,COSMOS D.C. HUKUBUN,male,-0.979001233,18.2709521,0.989500617,,
18,Partai Demokrasi Indonesia Perjuangan,4,FRANS F. H. MATRUTTY,,5787,ID,namsor_api_2.0.24,LATIN,8df188d5-c472-4973-aa4a-dd013a1ac761,FRANS F. H. MATRUTTY,male,-0.983355669,19.54723603,0.991677835,,
18,Partai Demokrasi Indonesia Perjuangan,5,ANGELINA PATTIASINA,,23245,ID,namsor_api_2.0.24,LATIN,eecd3e43-3309-4201-8bd0-4cf9039ca5a6,ANGELINA PATTIASINA,female,0.988863401,21.55111608,0.994431701,,
19,Partai Damal Sejahtera,1,JOHN M. TOISUTA,,13604,ID,namsor_api_2.0.24,LATIN,8638bc33-de20-4328-8244-f4b9d13fee13,JOHN M. TOISUTA,male,-0.993639444,27.84063594,0.996819722,,
19,Partai Damal Sejahtera,2,"DAVID REHYAAR, ST",,3547,ID,namsor_api_2.0.24,LATIN,35437131-b65b-405d-80f5-4554dd3fd664,"DAVID REHYAAR, ST",male,-0.990350173,22.67956782,0.995175087,,
19,Partai Damal Sejahtera,3,SONNY WAPLAU,,25759,ID,namsor_api_2.0.24,LATIN,a5b87ba2-d5f3-4df9-b01d-6994c150d08d,SONNY WAPLAU,male,-0.411409116,6.409440451,0.705704558,,
19,Partai Damal Sejahtera,4,ZACHARIAS LEANDER OHOIWUTUN,,673,ID,namsor_api_2.0.24,LATIN,e557bf67-2523-4c10-a69a-a8c1ba14580b,ZACHARIAS LEANDER OHOIWUTUN,male,-0.993903544,33.16772468,0.996951772,,
19,Partai Damal Sejahtera,5,MARIA SUZANNE,,1798,ID,namsor_api_2.0.24,LATIN,fa15b883-0d24-49a8-a555-5418870aa75d,MARIA SUZANNE,female,0.991382748,24.09713824,0.995691374,,
20,Partai Golongan Karya,1,Ir. HAMZAH SANGADJI,,29301,ID,namsor_api_2.0.24,LATIN,016362e3-dca4-465d-8174-0b668b2c19a6,Ir. HAMZAH SANGADJI,male,-0.868550153,11.10632279,0.934275076,,
20,Partai Golongan Karya,2,"EDISON BETAUBUN, SH",,14796,ID,namsor_api_2.0.24,LATIN,bce00121-275b-4326-af34-b9a8c46e4363,"EDISON BETAUBUN, SH",male,-0.960388126,15.14800128,0.980194063,,
20,Partai Golongan Karya,3,Ny. Hj. ANNA R. LATU CONSINA,,22291,ID,namsor_api_2.0.24,LATIN,877135a6-4b47-4821-9e83-fe51604c6986,Ny. Hj. ANNA R. LATU CONSINA,female,0.013582255,0.925756291,0.506791127,,
20,Partai Golongan Karya,4,Drs. KHARMA ORATMANGUN,,34801,ID,namsor_api_2.0.24,LATIN,3d062187-3954-4a61-b320-1a635c22c306,Drs. KHARMA ORATMANGUN,male,-0.828441806,10.60228733,0.914220903,,
20,Partai Golongan Karya,5,ABDURAHMAN WATIMENA,,1770,ID,namsor_api_2.0.24,LATIN,a94de674-b61e-4929-bfa2-2a87f68c50de,ABDURAHMAN WATIMENA,male,-0.982317947,19.25439926,0.991158974,,
21,Partai Patriot Pancasila,1,"Prof. Dr. M.H. MARTONDANG, MA",,2307,ID,namsor_api_2.0.24,LATIN,91a0fcb4-6789-4cec-8de0-8c4b9b2de4ac,"Prof. Dr. M.H. MARTONDANG, MA",male,-0.697618678,8.518736083,0.848809339,,
21,Partai Patriot Pancasila,2,"BENNY SAMU-SAMU, BSc",,1011,ID,namsor_api_2.0.24,LATIN,9b66da72-33d6-4684-87f8-0f1b28b1fb24,"BENNY SAMU-SAMU, BSc",male,-0.961968215,15.33087315,0.980984108,,
21,Partai Patriot Pancasila,3,"UBLEUW BENONY, SH",,669,ID,namsor_api_2.0.24,LATIN,7dde64fe-1473-445d-9334-3acce69b08f9,"UBLEUW BENONY, SH",male,-0.96195398,15.32906702,0.98097699,,
22,Partai Sarikat Indonesia,1,"Dr. REMY JESAJA LEIMENA, MHA",,1692,ID,namsor_api_2.0.24,LATIN,519a8bef-9f60-4867-9781-d1febbf77978,"Dr. REMY JESAJA LEIMENA, MHA",female,0.279015748,4.461454985,0.639507874,,
22,Partai Sarikat Indonesia,2,Ir. LUCAS BENNY SIHASALE,,586,ID,namsor_api_2.0.24,LATIN,0b105e41-9028-4398-93d9-3c315b3a58de,Ir. LUCAS BENNY SIHASALE,male,-0.866656835,11.07585436,0.933328418,,
22,Partai Sarikat Indonesia,3,Dra.MARBIAH SOULISA,,1302,ID,namsor_api_2.0.24,LATIN,73503e45-7d44-43dc-b398-7af95b9dd32f,Dra.MARBIAH SOULISA,female,0.683811583,8.346414416,0.841905791,,
22,Partai Sarikat Indonesia,4,"Drs. ISAIAS FUTWEMBUN MAIA, MA,",,651,ID,namsor_api_2.0.24,LATIN,5ee6efe1-351c-42f2-ade5-0e19b898f4b0,"Drs. ISAIAS FUTWEMBUN MAIA, MA,",male,-0.01549963,1.017778129,0.507749815,,
23,Partai Persatuan Daerah,1,Drs. JOPIE CH. MAITIMU,,1379,ID,namsor_api_2.0.24,LATIN,be3e6f3b-f7b5-43cc-86d2-6a31babc5b72,Drs. JOPIE CH. MAITIMU,male,-0.946561494,14.24685011,0.973280747,,
23,Partai Persatuan Daerah,2,"JACOB JACK OSPARA, MTH",,6316,ID,namsor_api_2.0.24,LATIN,5d823f41-b58c-43e5-a2c1-77b75d43810e,"JACOB JACK OSPARA, MTH",male,-0.394142792,5.988282156,0.697071396,,
23,Partai Persatuan Daerah,3,Ir. AMUS HUKA,,244,ID,namsor_api_2.0.24,LATIN,b668b38a-d992-4202-9893-9ef7d3012ac4,Ir. AMUS HUKA,male,-0.691436038,8.437885323,0.845718019,,
23,Partai Persatuan Daerah,4,OCTA SARIWATI NURUA,,123,ID,namsor_api_2.0.24,LATIN,097abb35-3c23-4dd9-8ff7-d9caeca0948c,OCTA SARIWATI NURUA,female,0.789702604,10.27846294,0.894851302,,
24,"Partal Pelopor
",1,ROBY TUTARIMA,,2653,ID,namsor_api_2.0.24,LATIN,262c0689-8015-4ab5-a48c-a1629f4561d0,ROBY TUTARIMA,male,-0.366833787,5.553362518,0.683416893,,
24,"Partal Pelopor
",2,"Drs. PIUS BWARIAT, M.Hum",,1557,ID,namsor_api_2.0.24,LATIN,e47d5952-5ea9-4c83-afe5-b376b6d7122a,"Drs. PIUS BWARIAT, M.Hum",male,-0.833464253,10.6531358,0.916732126,,
24,"Partal Pelopor
",3,HELEN VIVIANTY YAXLEY NANLOHY,,1893,ID,namsor_api_2.0.24,LATIN,bdcec836-1de7-4b9c-b4dc-9c67d6cefc8f,HELEN VIVIANTY YAXLEY NANLOHY,female,0.98646609,20.64236633,0.993233045,,
1,PNI Marhaenisme,1,MUSTADJAB KOESNO ARSAD,,1023,ID,namsor_api_2.0.24,LATIN,ffda8708-27e6-427e-965f-e54062841b10,MUSTADJAB KOESNO ARSAD,male,-0.954596371,14.6701591,0.977298186,Maluku Utara,Maluku Utara
2,Partai Buruh Sosial Demokrat,1,DRS. COSTANDJI NAIT,,312,ID,namsor_api_2.0.24,LATIN,fe8d404b-6173-4a61-b8cc-da46608db985,DRS. COSTANDJI NAIT,male,-0.962598224,15.41426217,0.981299112,,
3,Partai Bulan Bintang,1,H.M. SOLIEMAN,,4052,ID,namsor_api_2.0.24,LATIN,27b39918-a46c-4256-85a8-c168e2873278,H.M. SOLIEMAN,male,-0.973444474,16.97650693,0.986722237,,
3,Partai Bulan Bintang,2,HUSNI JUMAT,,4177,ID,namsor_api_2.0.24,LATIN,3b3a50c2-51d0-4731-a887-ae780d54b9b2,HUSNI JUMAT,male,-0.272891992,4.295972309,0.636445996,,
3,Partai Bulan Bintang,3,Drs. H. ABIDIN ALI,,2968,ID,namsor_api_2.0.24,LATIN,a6db3ae5-60e8-4eaa-b1cb-cd2a690642e0,Drs. H. ABIDIN ALI,male,-0.982017193,19.11310397,0.991008596,,
4,Partai Merdeka,1,Ir. BACHTIAR KASANG,,530,ID,namsor_api_2.0.24,LATIN,c3100007-95f9-43f6-9adf-cc9244e273e7,Ir. BACHTIAR KASANG,male,-0.52549404,7.311138373,0.76274702,,
5,Partai Persatuan Pembangunan,1,RUSDI HANAFI,,11517,ID,namsor_api_2.0.24,LATIN,fdc4a7b7-59f6-43dd-af9d-6c768d2ccca6,RUSDI HANAFI,male,-0.881062149,11.33504298,0.940531075,,
5,Partai Persatuan Pembangunan,2,RASYID R. SULAIMAN,,3161,ID,namsor_api_2.0.24,LATIN,95faad56-a282-4550-ab14-dec16264c3fc,RASYID R. SULAIMAN,male,-0.938371034,13.77553998,0.969185517,,
5,Partai Persatuan Pembangunan,3,"ABDULLAH SILLEHU, SH",,1768,ID,namsor_api_2.0.24,LATIN,5eddc4b1-bc40-4760-9eac-c48db3fb6ebc,"ABDULLAH SILLEHU, SH",male,-0.97156714,16.60339399,0.98578357,,
5,Partai Persatuan Pembangunan,4,Ny. ELIDA MALIK,,1465,ID,namsor_api_2.0.24,LATIN,1cc398a2-f55d-445a-a971-576c09e93fdd,Ny. ELIDA MALIK,female,0.867623577,11.09129576,0.933811789,,
6,Partai Persatuan Demokrasi Kebangsaan,1,DRS. H. MUDAFFAR SYAH,,24692,ID,namsor_api_2.0.24,LATIN,2d761253-da4c-47ac-91e2-ea015822101c,DRS. H. MUDAFFAR SYAH,male,-0.985968715,20.36614089,0.992984357,,
6,Partai Persatuan Demokrasi Kebangsaan,2,SOFYAN MONOARFA,,1097,ID,namsor_api_2.0.24,LATIN,22d46b83-ebcb-4fe2-b007-ef579e872bea,SOFYAN MONOARFA,male,-0.308044054,4.986620867,0.654022027,,
6,Partai Persatuan Demokrasi Kebangsaan,3,Hj. MUSYARRAFAH JUWAENI,,728,ID,namsor_api_2.0.24,LATIN,bf67a594-3265-4e96-894a-4d47562b07c8,Hj. MUSYARRAFAH JUWAENI,female,0.366441049,5.548296337,0.683220525,,
6,Partai Persatuan Demokrasi Kebangsaan,4,ENDI SAFARI,,388,ID,namsor_api_2.0.24,LATIN,a82d209d-008d-48ef-9d0a-d892e36487da,ENDI SAFARI,male,-0.584184567,7.58442815,0.792092283,,
7,Partai Perhimpunan Indonesia Baru,1,MAUDY HERYA HARAHAP,,202,ID,namsor_api_2.0.24,LATIN,4a09bf1f-2d58-457f-b9af-77aecc88d9dd,MAUDY HERYA HARAHAP,female,0.425392964,6.960222358,0.712696482,,
7,Partai Perhimpunan Indonesia Baru,2,"FERRY DORINGIN, M.Hum",,114,ID,namsor_api_2.0.24,LATIN,a608438b-843a-4172-a721-f0cee39917b2,"FERRY DORINGIN, M.Hum",male,-0.919774698,12.55465447,0.959887349,,
8,Partai Nasional Banteng Kemerdekaan,1,"Drs. JAHJA DJODJOBO, MED",,2853,ID,namsor_api_2.0.24,LATIN,47869c26-a011-427b-9ab4-52d6f7784990,"Drs. JAHJA DJODJOBO, MED",male,-0.968258004,16.01665092,0.984129002,,
8,Partai Nasional Banteng Kemerdekaan,2,"Pdt. Drs, EDDY SUMTAKY, M.Hum",,2336,ID,namsor_api_2.0.24,LATIN,07789f94-fa06-4780-af33-a6904ce9db9e,"Pdt. Drs, EDDY SUMTAKY, M.Hum",male,-0.980108732,18.5054397,0.990054366,,
9,Partai Demokrat,1,"IBRAHIM BASRAH, MBA",,9883,ID,namsor_api_2.0.24,LATIN,f736bc11-54c4-46a2-98c6-43b360095a4c,"IBRAHIM BASRAH, MBA",male,-0.974705676,17.19152551,0.987352838,,
9,Partai Demokrat,2,TOMMY WANGEAN,,6844,ID,namsor_api_2.0.24,LATIN,d8047d72-5320-49cd-8e3e-420e30001b63,TOMMY WANGEAN,male,-0.969891273,16.26392743,0.984945637,,
9,Partai Demokrat,3,Ir. SAYUTI KABIR,,807,ID,namsor_api_2.0.24,LATIN,477da35a-09a1-4130-ae5c-3a2e16bde400,Ir. SAYUTI KABIR,male,-0.794451589,10.31296234,0.897225795,,
10,Partai Keadilan dan Persatuan Indonesia,1,NIKSON GANS LALU,,5052,ID,namsor_api_2.0.24,LATIN,a840b805-40ed-443e-8647-e0f319cce4f9,NIKSON GANS LALU,male,-0.987200522,20.98737312,0.993600261,,
11,Partai Penegak Demokrasi Indonesia,1,H. MOHAMMAD YUSUF HAMKA,,1829,ID,namsor_api_2.0.24,LATIN,f79e43c1-52f5-4c6b-9deb-904c1e8f0590,H. MOHAMMAD YUSUF HAMKA,male,-0.923971122,12.72793303,0.961985561,,
11,Partai Penegak Demokrasi Indonesia,2,MILLA SOLEMAN,,719,ID,namsor_api_2.0.24,LATIN,f938fb6e-e0f5-441a-a45a-ecc81444e535,MILLA SOLEMAN,female,0.939087117,13.87209267,0.969543559,,
12,Partai Persatuan Nahdlatul Ummah Indonesia,1,DRS. H. GULAM GAUS,,764,ID,namsor_api_2.0.24,LATIN,6f22f6e0-790f-4592-ae00-ca6b81e87112,DRS. H. GULAM GAUS,male,-0.983555556,19.59094523,0.991777778,,
13,Partai Amanat Nasional,1,CYRIL RAOUL HAKIM,,6258,ID,namsor_api_2.0.24,LATIN,c9e3ba62-4fbd-4fbf-91dc-3cd001e47b20,CYRIL RAOUL HAKIM,male,-0.993900855,32.04822169,0.996950427,,
13,Partai Amanat Nasional,2,Ir. RIFDA AMMARINA,,9750,ID,namsor_api_2.0.24,LATIN,ed15be0c-3747-451c-ba46-212f14042e64,Ir. RIFDA AMMARINA,male,-0.107589773,2.169984615,0.553794886,,
13,Partai Amanat Nasional,3,"ASRUL SANI HABIB, S.Ag",,1208,ID,namsor_api_2.0.24,LATIN,66eae213-edfe-4a7b-bb8c-88e64dd9ce11,"ASRUL SANI HABIB, S.Ag",male,-0.985582358,20.19430346,0.992791179,,
14,Partai Karya Peduli Bangsa,1,JHONI JOESOEF,,2009,ID,namsor_api_2.0.24,LATIN,a3b9537f-1d12-4240-a63f-f8dd8c50de0f,JHONI JOESOEF,male,-0.974585402,17.16890683,0.987292701,,
14,Partai Karya Peduli Bangsa,2,BUNYAMIN A. G,,915,ID,namsor_api_2.0.24,LATIN,d8e5b3f5-a036-47c2-b141-2f2ffe1fbd88,BUNYAMIN A. G,male,-0.936499086,13.55994394,0.968249543,,
14,Partai Karya Peduli Bangsa,3,"ESRIDES KURNIATI, SE",,284,ID,namsor_api_2.0.24,LATIN,3f34fdb6-2c66-42ba-b5d1-c3361a828701,"ESRIDES KURNIATI, SE",female,0.175924813,2.777778627,0.587962407,,
15,Partai Kebangkitan Bangsa,1,NUR MUHAMMAD DIPO NUSANTARA,,1520,ID,namsor_api_2.0.24,LATIN,486a3def-3092-4eba-b903-1b8a48840269,NUR MUHAMMAD DIPO NUSANTARA,male,-0.232470417,3.556315465,0.616235208,,
15,Partai Kebangkitan Bangsa,2,SADAR SUBAGYO,,694,ID,namsor_api_2.0.24,LATIN,c795a63b-4dd0-40b2-9be1-0335d8b40d99,SADAR SUBAGYO,male,-0.646342933,7.989005936,0.823171466,,
15,Partai Kebangkitan Bangsa,3,RARSIJANA ROHNI ADENEY R,,560,ID,namsor_api_2.0.24,LATIN,bec5775c-7a59-4484-b57b-2300064c6a34,RARSIJANA ROHNI ADENEY R,female,0.966299277,15.78337482,0.983149638,,
16,Partai Keadiian Sejahtera,1,Hi. ABDUL GANI KASUBA,,27786,ID,namsor_api_2.0.24,LATIN,d6659835-4060-46b5-89b9-907967803130,Hi. ABDUL GANI KASUBA,male,-0.059813615,1.744427788,0.529906807,,
16,Partai Keadiian Sejahtera,2,Drs. HASAN KIAT,,2815,ID,namsor_api_2.0.24,LATIN,fb0b8c8d-9b77-481a-9183-557f1eb0d9c2,Drs. HASAN KIAT,male,-0.992348773,26.07184623,0.996174387,,
16,Partai Keadiian Sejahtera,3,"MUSLIM ABDULLAH, MA",,1907,ID,namsor_api_2.0.24,LATIN,a3cc797d-8801-49df-b420-32900647c012,"MUSLIM ABDULLAH, MA",male,-0.889109745,11.51571731,0.944554873,,
16,Partai Keadiian Sejahtera,4,"JAMILAH BASYIR, S.Pd.I",,498,ID,namsor_api_2.0.24,LATIN,a3ac2f4f-51e7-4ac0-9291-6abdb2e3a8ed,"JAMILAH BASYIR, S.Pd.I",male,-0.938272347,13.76293545,0.969136173,,
17,Partai Bintang Reformasi,1,"ABDURAHIM ROBO, BA",,3286,ID,namsor_api_2.0.24,LATIN,8cec081b-b22b-49ac-971f-536499cf85a0,"ABDURAHIM ROBO, BA",male,-0.975774447,17.41878253,0.987887223,,
17,Partai Bintang Reformasi,2,"RUSDI ABDUL KHOLIL, SH",,1471,ID,namsor_api_2.0.24,LATIN,c7a4eb18-36ed-4b8b-94ff-8b2ebb4c0831,"RUSDI ABDUL KHOLIL, SH",male,-0.974494346,17.15211664,0.987247173,,
17,Partai Bintang Reformasi,3,HASAN THALIB,,928,ID,namsor_api_2.0.24,LATIN,f1f057ad-1e83-455b-8d67-bd4ff2d64daa,HASAN THALIB,male,-0.940699113,14.0222611,0.970349557,,
18,Partai Demokrasi Indonesia Perjuangan,1,Ir. AGNITA. S. IRSAL,,9869,ID,namsor_api_2.0.24,LATIN,d0f7dcf4-1546-42bb-8473-f99042c1f62d,Ir. AGNITA. S. IRSAL,male,-0.359854881,5.4669246,0.67992744,,
18,Partai Demokrasi Indonesia Perjuangan,2,Drs. SILVESTER. P. MAGANY,,8456,ID,namsor_api_2.0.24,LATIN,8e9fa1f0-3830-4609-b7d3-dd5e718a0af8,Drs. SILVESTER. P. MAGANY,male,-0.974175077,17.09537775,0.987087539,,
18,Partai Demokrasi Indonesia Perjuangan,3,"Drs. SIDIK. D. SIOKONA, MPD",,2842,ID,namsor_api_2.0.24,LATIN,d7875da8-c368-43b7-9613-3c0c9a9c12fe,"Drs. SIDIK. D. SIOKONA, MPD",male,-0.017758894,1.131596213,0.508879447,,
19,Partai Damal Sejahtera,1,Prof. Dr. KAREL WAAS,,18832,ID,namsor_api_2.0.24,LATIN,0390b69c-005e-4be5-a084-93e27060e1e7,Prof. Dr. KAREL WAAS,male,-0.579473519,7.559517592,0.789736759,,
19,Partai Damal Sejahtera,2,TOHAP PARDAMEAN,,4387,ID,namsor_api_2.0.24,LATIN,4dccc1d0-2e19-4709-a14a-b9dac5664c30,TOHAP PARDAMEAN,male,-0.982506433,19.3543435,0.991253216,,
19,Partai Damal Sejahtera,3,Dra. NN SANAKY,,2136,ID,namsor_api_2.0.24,LATIN,7ce70589-cf58-4496-ae61-bbbf72e06bd1,Dra. NN SANAKY,female,0.27981857,4.48527477,0.639909285,,
20,Partai Golongan Karya,1,DR. H. ABDUL GAFUR,,37752,ID,namsor_api_2.0.24,LATIN,1fb9ad87-0405-40e1-90cb-afe1c18bb82b,DR. H. ABDUL GAFUR,male,-0.423385117,6.860001837,0.711692559,,
20,Partai Golongan Karya,2,"H. REZA KAMARULLAH, MBA",,11048,ID,namsor_api_2.0.24,LATIN,dbf4074d-6e21-4180-a4e2-f9ffe73e1417,"H. REZA KAMARULLAH, MBA",male,-0.975003526,17.2498456,0.987501763,,
20,Partai Golongan Karya,3,"H. HASANUDDIN MUCHDAR, SH",,9787,ID,namsor_api_2.0.24,LATIN,138a106c-8f23-46c0-8407-af453f370c0a,"H. HASANUDDIN MUCHDAR, SH",male,-0.97907626,18.28521345,0.98953813,,
20,Partai Golongan Karya,4,Ir. ZAINUDDIN UMASANGADJI,,14175,ID,namsor_api_2.0.24,LATIN,3a404913-ca48-4b0e-9be4-aa352d2bde46,Ir. ZAINUDDIN UMASANGADJI,male,-0.907931816,12.13774714,0.953965908,,
21,Partai Patriot Pancasila,1,"Prof. Dr. H. R. MUH. ISMANGUN, SH, MBA",,151,ID,namsor_api_2.0.24,LATIN,10f2e465-afe2-4e4c-8284-f2a5576c3cf9,"Prof. Dr. H. R. MUH. ISMANGUN, SH, MBA",male,-0.979560751,18.38255513,0.989780376,,
22,Partai Sarikat Indonesia,1,Hi. HAJATUDDIN Hi. HASYIM,,2737,ID,namsor_api_2.0.24,LATIN,1fddc77e-4ec2-4ac8-b4e8-e22ceb498e25,Hi. HAJATUDDIN Hi. HASYIM,male,-0.191050529,2.948674482,0.595525265,,
22,Partai Sarikat Indonesia,2,Hj. ROCHATY SALEH,,943,ID,namsor_api_2.0.24,LATIN,a7238e5d-6e7d-4046-b3d5-4c207deed532,Hj. ROCHATY SALEH,female,0.335566707,5.213337723,0.667783354,,
23,Partai Persatuan Daerah,1,ABDURACHMAN USMAN,,754,ID,namsor_api_2.0.24,LATIN,89b123c4-f915-4a69-ac21-e6a4face69cb,ABDURACHMAN USMAN,male,-0.984711814,19.88995175,0.992355907,,
23,Partai Persatuan Daerah,2,H. CHUD MUHIDIN,,578,ID,namsor_api_2.0.24,LATIN,06ba0422-23df-4afa-befb-d1fbae7cf6cb,H. CHUD MUHIDIN,male,-0.267698983,4.173908246,0.633849492,,
24,"Partal Pelopor
",1,Prof. JULIANUS BENONY MARANGKEY,,247,ID,namsor_api_2.0.24,LATIN,1323bf8c-c1cc-44e1-ac23-b967d06220f3,Prof. JULIANUS BENONY MARANGKEY,male,-0.586445813,7.596608737,0.793222906,,
24,"Partal Pelopor
",2,ALFRED BONAVENTURA LOMBOAN,,131,ID,namsor_api_2.0.24,LATIN,1994913a-0ddc-44df-bd4a-f602764e0863,ALFRED BONAVENTURA LOMBOAN,male,-0.991631256,25.49384142,0.995815628,,
1,PNI Marhaenisme,1,"H. ARDY MUHAMMAD, MBA",,107,ID,namsor_api_2.0.24,LATIN,313914f6-c98e-4643-8b91-e195d6a11010,"H. ARDY MUHAMMAD, MBA",male,-0.990296376,22.60823473,0.995148188,Papua,Papua
1,PNI Marhaenisme,2,"JOSELINA SIPORA BORAY, S.SIT",,20,ID,namsor_api_2.0.24,LATIN,766f5b3e-3e15-4ef8-82bf-964b4a6851de,"JOSELINA SIPORA BORAY, S.SIT",male,-0.73113842,9.128457697,0.86556921,,
1,PNI Marhaenisme,3,"Prof. Dr. Ir. EDDY S. NOTONEGORO, MSc",,8,ID,namsor_api_2.0.24,LATIN,b7983f4f-b38b-4f4f-99b5-2e67e4a54b4f,"Prof. Dr. Ir. EDDY S. NOTONEGORO, MSc",male,-0.91945259,12.54251651,0.959726295,,
1,PNI Marhaenisme,4,"MONICA IWO, S.Pd",,2,ID,namsor_api_2.0.24,LATIN,d54d633c-4524-46b9-9a24-ffa91b186ed1,"MONICA IWO, S.Pd",male,-0.338885017,5.244450564,0.669442508,,
1,PNI Marhaenisme,5,AKULIAN DOUW,,20,ID,namsor_api_2.0.24,LATIN,9066ae2c-3705-4f38-846a-b6abdf5ddbae,AKULIAN DOUW,male,-0.257247504,3.964875659,0.628623752,,
1,PNI Marhaenisme,6,"ZITSE AIPASSA, SH",,1,ID,namsor_api_2.0.24,LATIN,a980becb-f45c-4307-8baa-75097a6da528,"ZITSE AIPASSA, SH",male,-0.283623946,4.606409238,0.641811973,,
1,PNI Marhaenisme,7,FRANDY LAUW,,4,ID,namsor_api_2.0.24,LATIN,4cf3c0dd-7e3e-4a37-8278-4947010afacf,FRANDY LAUW,male,-0.542104706,7.381223956,0.771052353,,
1,PNI Marhaenisme,8,ANTONIUS FATUBUN,,24,ID,namsor_api_2.0.24,LATIN,ace0ad15-aef1-466b-9e96-eae86b086f1f,ANTONIUS FATUBUN,male,-0.965505868,15.70245908,0.982752934,,
2,Partai Buruh Sosial Demokrat,1,"Drs. Ir. MARTHEN MATITA PUTTY, MM",,1,ID,namsor_api_2.0.24,LATIN,5bc721d8-2d4e-49e9-b000-602f5a374fda,"Drs. Ir. MARTHEN MATITA PUTTY, MM",male,-0.898348142,11.77361497,0.949174071,,
2,Partai Buruh Sosial Demokrat,2,"Dr. ARMAN FAHIR, SH.",,3,ID,namsor_api_2.0.24,LATIN,7cd8511c-c3a5-4750-a823-e9ac6f294e9c,"Dr. ARMAN FAHIR, SH.",male,-0.970933336,16.46114332,0.985466668,,
2,Partai Buruh Sosial Demokrat,3,BONA B. PAKPAHAN,,1,ID,namsor_api_2.0.24,LATIN,9052aa5b-8d85-44dd-96d4-79a39901c3d4,BONA B. PAKPAHAN,female,0.23343045,3.575426586,0.616715225,,
2,Partai Buruh Sosial Demokrat,4,KORRI DONGORAN,,0,ID,namsor_api_2.0.24,LATIN,ffe0fd3f-c5f3-4cd7-a695-d5661484189c,KORRI DONGORAN,female,0.366504284,5.549110318,0.683252142,,
2,Partai Buruh Sosial Demokrat,5,Ir. TAGOR SAMOSIR,,2,ID,namsor_api_2.0.24,LATIN,9a8adb46-4338-4af6-b3e3-ba1451fa43a6,Ir. TAGOR SAMOSIR,male,-0.941719495,14.05790105,0.970859748,,
3,Partai Bulan Bintang,1,"INDAH PUTRI INDRIANY, S.IP, M.Si.",,23,ID,namsor_api_2.0.24,LATIN,af83e183-0b9e-42dc-87d6-8c65607b2230,"INDAH PUTRI INDRIANY, S.IP, M.Si.",male,-0.105798015,2.151256881,0.552899008,,
3,Partai Bulan Bintang,2,Prof. Dr. SOEDARTO,,6,ID,namsor_api_2.0.24,LATIN,f39ca9a1-15fe-42fc-a778-cbdc4ae39278,Prof. Dr. SOEDARTO,male,-0.289048236,4.808521435,0.644524118,,
4,Partai Merdeka,1,Dr. DRI ARBANINGSIH,,1524,ID,namsor_api_2.0.24,LATIN,507d73bd-f04b-45d6-9e5c-00ba09dee858,Dr. DRI ARBANINGSIH,female,0.109191106,2.186961255,0.554595553,,
4,Partai Merdeka,2,ANDY DENNY MANOBY,,10291,ID,namsor_api_2.0.24,LATIN,a904b7f1-ff34-41b4-a702-eb915fab2ab8,ANDY DENNY MANOBY,male,-0.626633306,7.842222157,0.813316653,,
4,Partai Merdeka,3,YAN SABA RUMBIAK,,3926,ID,namsor_api_2.0.24,LATIN,b3cbbf30-42aa-43c2-a17c-40c1112dd2b2,YAN SABA RUMBIAK,male,-0.288314042,4.778700875,0.644157021,,
5,Partai Persatuan Pembangunan,1,"H. SOEGIARTO, SE, MBA",,4170,ID,namsor_api_2.0.24,LATIN,15a02a90-a178-41d8-b594-870237650b31,"H. SOEGIARTO, SE, MBA",male,-0.990937872,23.24388203,0.995468936,,
5,Partai Persatuan Pembangunan,2,H. TAMSIL EL ASRA,,1983,ID,namsor_api_2.0.24,LATIN,20c69713-3b79-4d03-8f46-5492d29a112e,H. TAMSIL EL ASRA,male,-0.734580865,9.218656187,0.867290432,,
5,Partai Persatuan Pembangunan,3,"ASRIL BUNYAMIN, M",,868,ID,namsor_api_2.0.24,LATIN,13da4a4c-e70a-4fdc-844f-08ab2b8e660b,"ASRIL BUNYAMIN, M",male,-0.865790876,11.0622223,0.932895438,,
5,Partai Persatuan Pembangunan,4,Ir. JIMI KAIDAH,,583,ID,namsor_api_2.0.24,LATIN,bf6ad1f8-5fd5-4457-9c7f-4801fb1cf929,Ir. JIMI KAIDAH,male,-0.271915022,4.271875052,0.635957511,,
5,Partai Persatuan Pembangunan,5,JHON HEILMY,,436,ID,namsor_api_2.0.24,LATIN,374a8a8a-365c-4397-b98c-5d2388c16e3e,JHON HEILMY,male,-0.988246936,21.30369049,0.994123468,,
